Training History
G_Loss: 0.020032
D_Loss: 2.000000
Val_PSNR: 32.5185
Val_SSIM: 0.893849

Epoch 692:
G_Loss: 0.020030
D_Loss: 2.000000
Val_PSNR: 32.5213
Val_SSIM: 0.894197

Epoch 693:
G_Loss: 0.020028
D_Loss: 2.000000
Val_PSNR: 32.5250
Val_SSIM: 0.894757

Epoch 694:
G_Loss: 0.020031
D_Loss: 2.000000
Val_PSNR: 32.5274
Val_SSIM: 0.896335

Epoch 695:
G_Loss: 0.020031
D_Loss: 2.000000
Val_PSNR: 32.5267
Val_SSIM: 0.894788

Epoch 696:
G_Loss: 0.020026
D_Loss: 2.000000
Val_PSNR: 32.5322
Val_SSIM: 0.896549

Epoch 697:
G_Loss: 0.020030
D_Loss: 2.000000
Val_PSNR: 32.5187
Val_SSIM: 0.894222

Epoch 698:
G_Loss: 0.020030
D_Loss: 2.000000
Val_PSNR: 32.5197
Val_SSIM: 0.893647

Epoch 699:
G_Loss: 0.020029
D_Loss: 2.000000
Val_PSNR: 32.5307
Val_SSIM: 0.895295

Epoch 700:
G_Loss: 0.020026
D_Loss: 2.000000
Val_PSNR: 32.5190
Val_SSIM: 0.894106

Epoch 701:
G_Loss: 0.020028
D_Loss: 2.000000
Val_PSNR: 32.5214
Val_SSIM: 0.893970

Epoch 702:
G_Loss: 0.020030
D_Loss: 2.000000
Val_PSNR: 32.5342
Val_SSIM: 0.895730

Epoch 703:
G_Loss: 0.020026
D_Loss: 2.000000
Val_PSNR: 32.5255
Val_SSIM: 0.894147

Epoch 704:
G_Loss: 0.020026
D_Loss: 2.000000
Val_PSNR: 32.5220
Val_SSIM: 0.894912

Epoch 705:
G_Loss: 0.020027
D_Loss: 2.000000
Val_PSNR: 32.5303
Val_SSIM: 0.895205

Epoch 706:
G_Loss: 0.020027
D_Loss: 2.000000
Val_PSNR: 32.5332
Val_SSIM: 0.895839

Epoch 707:
G_Loss: 0.020027
D_Loss: 2.000000
Val_PSNR: 32.5269
Val_SSIM: 0.894195

Epoch 708:
G_Loss: 0.020028
D_Loss: 2.000000
Val_PSNR: 32.5268
Val_SSIM: 0.894965

Epoch 709:
G_Loss: 0.020025
D_Loss: 2.000000
Val_PSNR: 32.5340
Val_SSIM: 0.894732

Epoch 710:
G_Loss: 0.020027
D_Loss: 2.000000
Val_PSNR: 32.5344
Val_SSIM: 0.894415

Epoch 711:
G_Loss: 0.020023
D_Loss: 2.000000
Val_PSNR: 32.5249
Val_SSIM: 0.896197

Epoch 712:
G_Loss: 0.020025
D_Loss: 2.000000
Val_PSNR: 32.5365
Val_SSIM: 0.896068

Epoch 713:
G_Loss: 0.020026
D_Loss: 2.000000
Val_PSNR: 32.5170
Val_SSIM: 0.895482

Epoch 714:
G_Loss: 0.020027
D_Loss: 2.000000
Val_PSNR: 32.5296
Val_SSIM: 0.895175

Epoch 715:
G_Loss: 0.020022
D_Loss: 2.000000
Val_PSNR: 32.5227
Val_SSIM: 0.894366

Epoch 716:
G_Loss: 0.020021
D_Loss: 2.000000
Val_PSNR: 32.5358
Val_SSIM: 0.895865

Epoch 717:
G_Loss: 0.020025
D_Loss: 2.000000
Val_PSNR: 32.5197
Val_SSIM: 0.895596

Epoch 718:
G_Loss: 0.020019
D_Loss: 2.000000
Val_PSNR: 32.5333
Val_SSIM: 0.894689

Epoch 719:
G_Loss: 0.020021
D_Loss: 2.000000
Val_PSNR: 32.5250
Val_SSIM: 0.894762

Epoch 720:
G_Loss: 0.020024
D_Loss: 2.000000
Val_PSNR: 32.5271
Val_SSIM: 0.896402

Epoch 721:
G_Loss: 0.020023
D_Loss: 2.000000
Val_PSNR: 32.5255
Val_SSIM: 0.895386

Epoch 722:
G_Loss: 0.020020
D_Loss: 2.000000
Val_PSNR: 32.5245
Val_SSIM: 0.895673

Epoch 723:
G_Loss: 0.020022
D_Loss: 2.000000
Val_PSNR: 32.5276
Val_SSIM: 0.896533

Epoch 724:
G_Loss: 0.020022
D_Loss: 2.000000
Val_PSNR: 32.5288
Val_SSIM: 0.895553

Epoch 725:
G_Loss: 0.020019
D_Loss: 2.000000
Val_PSNR: 32.5190
Val_SSIM: 0.896118

Epoch 726:
G_Loss: 0.020023
D_Loss: 2.000000
Val_PSNR: 32.5308
Val_SSIM: 0.893770

Epoch 727:
G_Loss: 0.020022
D_Loss: 2.000000
Val_PSNR: 32.5331
Val_SSIM: 0.895523

Epoch 728:
G_Loss: 0.020017
D_Loss: 2.000000
Val_PSNR: 32.5185
Val_SSIM: 0.894633

Epoch 729:
G_Loss: 0.020018
D_Loss: 2.000000
Val_PSNR: 32.5309
Val_SSIM: 0.895617

Epoch 730:
G_Loss: 0.020020
D_Loss: 2.000000
Val_PSNR: 32.5361
Val_SSIM: 0.895127

Epoch 731:
G_Loss: 0.020017
D_Loss: 2.000000
Val_PSNR: 32.5321
Val_SSIM: 0.893707

Epoch 732:
G_Loss: 0.020013
D_Loss: 2.000000
Val_PSNR: 32.5308
Val_SSIM: 0.894055

Epoch 733:
G_Loss: 0.020017
D_Loss: 2.000000
Val_PSNR: 32.5233
Val_SSIM: 0.894632

Epoch 734:
G_Loss: 0.020018
D_Loss: 2.000000
Val_PSNR: 32.5349
Val_SSIM: 0.894156

Epoch 735:
G_Loss: 0.020018
D_Loss: 2.000000
Val_PSNR: 32.5137
Val_SSIM: 0.895737

Epoch 736:
G_Loss: 0.020015
D_Loss: 2.000000
Val_PSNR: 32.5188
Val_SSIM: 0.894878

Epoch 737:
G_Loss: 0.020018
D_Loss: 2.000000
Val_PSNR: 32.5306
Val_SSIM: 0.895191

Epoch 738:
G_Loss: 0.020016
D_Loss: 2.000000
Val_PSNR: 32.5326
Val_SSIM: 0.895878

Epoch 739:
G_Loss: 0.020016
D_Loss: 2.000000
Val_PSNR: 32.5232
Val_SSIM: 0.894704

Epoch 740:
G_Loss: 0.020017
D_Loss: 2.000000
Val_PSNR: 32.5402
Val_SSIM: 0.894972

Epoch 741:
G_Loss: 0.020016
D_Loss: 2.000000
Val_PSNR: 32.5397
Val_SSIM: 0.897981

Epoch 742:
G_Loss: 0.020015
D_Loss: 2.000000
Val_PSNR: 32.5332
Val_SSIM: 0.895230

Epoch 743:
G_Loss: 0.020016
D_Loss: 2.000000
Val_PSNR: 32.5170
Val_SSIM: 0.895001

Epoch 744:
G_Loss: 0.020015
D_Loss: 2.000000
Val_PSNR: 32.5282
Val_SSIM: 0.894555

Epoch 745:
G_Loss: 0.020017
D_Loss: 2.000000
Val_PSNR: 32.5324
Val_SSIM: 0.894439

Epoch 746:
G_Loss: 0.020018
D_Loss: 2.000000
Val_PSNR: 32.5401
Val_SSIM: 0.896364

Epoch 747:
G_Loss: 0.020017
D_Loss: 2.000000
Val_PSNR: 32.5330
Val_SSIM: 0.894842

Epoch 748:
G_Loss: 0.020015
D_Loss: 2.000000
Val_PSNR: 32.5294
Val_SSIM: 0.893865

Epoch 749:
G_Loss: 0.020009
D_Loss: 2.000000
Val_PSNR: 32.5313
Val_SSIM: 0.896171

Epoch 750:
G_Loss: 0.020014
D_Loss: 2.000000
Val_PSNR: 32.5362
Val_SSIM: 0.895148

Epoch 751:
G_Loss: 0.020015
D_Loss: 2.000000
Val_PSNR: 32.5320
Val_SSIM: 0.895531

Epoch 752:
G_Loss: 0.020009
D_Loss: 2.000000
Val_PSNR: 32.5352
Val_SSIM: 0.895013

Epoch 753:
G_Loss: 0.020013
D_Loss: 2.000000
Val_PSNR: 32.5332
Val_SSIM: 0.896166

Epoch 754:
G_Loss: 0.020012
D_Loss: 2.000000
Val_PSNR: 32.5298
Val_SSIM: 0.893752

Epoch 755:
G_Loss: 0.020013
D_Loss: 2.000000
Val_PSNR: 32.5383
Val_SSIM: 0.895402

Epoch 756:
G_Loss: 0.020012
D_Loss: 2.000000
Val_PSNR: 32.5314
Val_SSIM: 0.894016

Epoch 757:
G_Loss: 0.020011
D_Loss: 2.000000
Val_PSNR: 32.5335
Val_SSIM: 0.895000

Epoch 758:
G_Loss: 0.020011
D_Loss: 2.000000
Val_PSNR: 32.5414
Val_SSIM: 0.894963

Epoch 759:
G_Loss: 0.020012
D_Loss: 2.000000
Val_PSNR: 32.5263
Val_SSIM: 0.894131

Epoch 760:
G_Loss: 0.020011
D_Loss: 2.000000
Val_PSNR: 32.5288
Val_SSIM: 0.895091

Epoch 761:
G_Loss: 0.020012
D_Loss: 2.000000
Val_PSNR: 32.5278
Val_SSIM: 0.895730

Epoch 762:
G_Loss: 0.020008
D_Loss: 2.000000
Val_PSNR: 32.5355
Val_SSIM: 0.895075

Epoch 763:
G_Loss: 0.020007
D_Loss: 2.000000
Val_PSNR: 32.5354
Val_SSIM: 0.895226

Epoch 764:
G_Loss: 0.020009
D_Loss: 2.000000
Val_PSNR: 32.5406
Val_SSIM: 0.894483

Epoch 765:
G_Loss: 0.020009
D_Loss: 2.000000
Val_PSNR: 32.5359
Val_SSIM: 0.896341

Epoch 766:
G_Loss: 0.020008
D_Loss: 2.000000
Val_PSNR: 32.5326
Val_SSIM: 0.896173

Epoch 767:
G_Loss: 0.020010
D_Loss: 2.000000
Val_PSNR: 32.5350
Val_SSIM: 0.896191

Epoch 768:
G_Loss: 0.020012
D_Loss: 2.000000
Val_PSNR: 32.5208
Val_SSIM: 0.894102

Epoch 769:
G_Loss: 0.020010
D_Loss: 2.000000
Val_PSNR: 32.5441
Val_SSIM: 0.896335

Epoch 770:
G_Loss: 0.020010
D_Loss: 2.000000
Val_PSNR: 32.5344
Val_SSIM: 0.893539

Epoch 771:
G_Loss: 0.020011
D_Loss: 2.000000
Val_PSNR: 32.5394
Val_SSIM: 0.894430

Epoch 772:
G_Loss: 0.020007
D_Loss: 2.000000
Val_PSNR: 32.5396
Val_SSIM: 0.896637

Epoch 773:
G_Loss: 0.020009
D_Loss: 2.000000
Val_PSNR: 32.5315
Val_SSIM: 0.898118

Epoch 774:
G_Loss: 0.020006
D_Loss: 2.000000
Val_PSNR: 32.5234
Val_SSIM: 0.894104

Epoch 775:
G_Loss: 0.020008
D_Loss: 2.000000
Val_PSNR: 32.5318
Val_SSIM: 0.895885

Epoch 776:
G_Loss: 0.020008
D_Loss: 2.000000
Val_PSNR: 32.5377
Val_SSIM: 0.896044

Epoch 777:
G_Loss: 0.020004
D_Loss: 2.000000
Val_PSNR: 32.5239
Val_SSIM: 0.894041

Epoch 778:
G_Loss: 0.020009
D_Loss: 2.000000
Val_PSNR: 32.5385
Val_SSIM: 0.894936

Epoch 779:
G_Loss: 0.020008
D_Loss: 2.000000
Val_PSNR: 32.5286
Val_SSIM: 0.895867

Epoch 780:
G_Loss: 0.020006
D_Loss: 2.000000
Val_PSNR: 32.5326
Val_SSIM: 0.896603

Epoch 781:
G_Loss: 0.020006
D_Loss: 2.000000
Val_PSNR: 32.5215
Val_SSIM: 0.894986

Epoch 782:
G_Loss: 0.020003
D_Loss: 2.000000
Val_PSNR: 32.5352
Val_SSIM: 0.895470

Epoch 783:
G_Loss: 0.020006
D_Loss: 2.000000
Val_PSNR: 32.5320
Val_SSIM: 0.894096

Epoch 784:
G_Loss: 0.020006
D_Loss: 2.000000
Val_PSNR: 32.5331
Val_SSIM: 0.895493

Epoch 785:
G_Loss: 0.020002
D_Loss: 2.000000
Val_PSNR: 32.5410
Val_SSIM: 0.895174

Epoch 786:
G_Loss: 0.020004
D_Loss: 2.000000
Val_PSNR: 32.5290
Val_SSIM: 0.894709

Epoch 787:
G_Loss: 0.020006
D_Loss: 2.000000
Val_PSNR: 32.5449
Val_SSIM: 0.895085

Epoch 788:
G_Loss: 0.020004
D_Loss: 2.000000
Val_PSNR: 32.5400
Val_SSIM: 0.894826

Epoch 789:
G_Loss: 0.020005
D_Loss: 2.000000
Val_PSNR: 32.5192
Val_SSIM: 0.893902

Epoch 790:
G_Loss: 0.020004
D_Loss: 2.000000
Val_PSNR: 32.5323
Val_SSIM: 0.897022

Epoch 791:
G_Loss: 0.020004
D_Loss: 2.000000
Val_PSNR: 32.5426
Val_SSIM: 0.894506

Epoch 792:
G_Loss: 0.020002
D_Loss: 2.000000
Val_PSNR: 32.5432
Val_SSIM: 0.894788

Epoch 793:
G_Loss: 0.020001
D_Loss: 2.000000
Val_PSNR: 32.5217
Val_SSIM: 0.895028

Epoch 794:
G_Loss: 0.020002
D_Loss: 2.000000
Val_PSNR: 32.5460
Val_SSIM: 0.895379

Epoch 795:
G_Loss: 0.020002
D_Loss: 2.000000
Val_PSNR: 32.5356
Val_SSIM: 0.895503

Epoch 796:
G_Loss: 0.020002
D_Loss: 2.000000
Val_PSNR: 32.5395
Val_SSIM: 0.895226

Epoch 797:
G_Loss: 0.019998
D_Loss: 2.000000
Val_PSNR: 32.5256
Val_SSIM: 0.895104

Epoch 798:
G_Loss: 0.020001
D_Loss: 2.000000
Val_PSNR: 32.5289
Val_SSIM: 0.894634

Epoch 799:
G_Loss: 0.020002
D_Loss: 2.000000
Val_PSNR: 32.5360
Val_SSIM: 0.894256

Epoch 800:
G_Loss: 0.019996
D_Loss: 2.000000
Val_PSNR: 32.5309
Val_SSIM: 0.895577

Epoch 801:
G_Loss: 0.018255
D_Loss: 2.000000
Val_PSNR: 32.5293
Val_SSIM: 0.895789

Epoch 802:
G_Loss: 0.018252
D_Loss: 2.000000
Val_PSNR: 32.5321
Val_SSIM: 0.895840

Epoch 803:
G_Loss: 0.018259
D_Loss: 2.000000
Val_PSNR: 32.5227
Val_SSIM: 0.893234

Epoch 804:
G_Loss: 0.018253
D_Loss: 2.000000
Val_PSNR: 32.5282
Val_SSIM: 0.895268

Epoch 805:
G_Loss: 0.018253
D_Loss: 2.000000
Val_PSNR: 32.5294
Val_SSIM: 0.895676

Epoch 806:
G_Loss: 0.018253
D_Loss: 2.000000
Val_PSNR: 32.5297
Val_SSIM: 0.895200

Epoch 807:
G_Loss: 0.018253
D_Loss: 2.000000
Val_PSNR: 32.5400
Val_SSIM: 0.895168

Epoch 808:
G_Loss: 0.018254
D_Loss: 2.000000
Val_PSNR: 32.5167
Val_SSIM: 0.894424

Epoch 809:
G_Loss: 0.018255
D_Loss: 2.000000
Val_PSNR: 32.5150
Val_SSIM: 0.893259

Epoch 810:
G_Loss: 0.018252
D_Loss: 2.000000
Val_PSNR: 32.5336
Val_SSIM: 0.896258

Epoch 811:
G_Loss: 0.018253
D_Loss: 2.000000
Val_PSNR: 32.5137
Val_SSIM: 0.893728

Epoch 812:
G_Loss: 0.018253
D_Loss: 2.000000
Val_PSNR: 32.5330
Val_SSIM: 0.892696

Epoch 813:
G_Loss: 0.018256
D_Loss: 2.000000
Val_PSNR: 32.5370
Val_SSIM: 0.896083

Epoch 814:
G_Loss: 0.018251
D_Loss: 2.000000
Val_PSNR: 32.5306
Val_SSIM: 0.894681

Epoch 815:
G_Loss: 0.018253
D_Loss: 2.000000
Val_PSNR: 32.5198
Val_SSIM: 0.894281

Epoch 816:
G_Loss: 0.018254
D_Loss: 2.000000
Val_PSNR: 32.5436
Val_SSIM: 0.896127

Epoch 817:
G_Loss: 0.018252
D_Loss: 2.000000
Val_PSNR: 32.5378
Val_SSIM: 0.895472

Epoch 818:
G_Loss: 0.018251
D_Loss: 2.000000
Val_PSNR: 32.5382
Val_SSIM: 0.894157

Epoch 819:
G_Loss: 0.018254
D_Loss: 2.000000
Val_PSNR: 32.5240
Val_SSIM: 0.895824

Epoch 820:
G_Loss: 0.018250
D_Loss: 2.000000
Val_PSNR: 32.5305
Val_SSIM: 0.895674

Epoch 821:
G_Loss: 0.018251
D_Loss: 2.000000
Val_PSNR: 32.5431
Val_SSIM: 0.894389

Epoch 822:
G_Loss: 0.018247
D_Loss: 2.000000
Val_PSNR: 32.5465
Val_SSIM: 0.893923

Epoch 823:
G_Loss: 0.018248
D_Loss: 2.000000
Val_PSNR: 32.5275
Val_SSIM: 0.893888

Epoch 824:
G_Loss: 0.018249
D_Loss: 2.000000
Val_PSNR: 32.5274
Val_SSIM: 0.895954

Epoch 825:
G_Loss: 0.018251
D_Loss: 2.000000
Val_PSNR: 32.5348
Val_SSIM: 0.895230

Epoch 826:
G_Loss: 0.018249
D_Loss: 2.000000
Val_PSNR: 32.5242
Val_SSIM: 0.895332

Epoch 827:
G_Loss: 0.018249
D_Loss: 2.000000
Val_PSNR: 32.5404
Val_SSIM: 0.893763

Epoch 828:
G_Loss: 0.018247
D_Loss: 2.000000
Val_PSNR: 32.5283
Val_SSIM: 0.896226

Epoch 829:
G_Loss: 0.018250
D_Loss: 2.000000
Val_PSNR: 32.5459
Val_SSIM: 0.893947

Epoch 830:
G_Loss: 0.018248
D_Loss: 2.000000
Val_PSNR: 32.5423
Val_SSIM: 0.897978

Epoch 831:
G_Loss: 0.018250
D_Loss: 2.000000
Val_PSNR: 32.5441
Val_SSIM: 0.896060

Epoch 832:
G_Loss: 0.018250
D_Loss: 2.000000
Val_PSNR: 32.5333
Val_SSIM: 0.895056

Epoch 833:
G_Loss: 0.018251
D_Loss: 2.000000
Val_PSNR: 32.5394
Val_SSIM: 0.896230

Epoch 834:
G_Loss: 0.018248
D_Loss: 2.000000
Val_PSNR: 32.5325
Val_SSIM: 0.894847

Epoch 835:
G_Loss: 0.018249
D_Loss: 2.000000
Val_PSNR: 32.5299
Val_SSIM: 0.895873

Epoch 836:
G_Loss: 0.018250
D_Loss: 2.000000
Val_PSNR: 32.5431
Val_SSIM: 0.895452

Epoch 837:
G_Loss: 0.018248
D_Loss: 2.000000
Val_PSNR: 32.5334
Val_SSIM: 0.894455

Epoch 838:
G_Loss: 0.018246
D_Loss: 2.000000
Val_PSNR: 32.5355
Val_SSIM: 0.894948

Epoch 839:
G_Loss: 0.018245
D_Loss: 2.000000
Val_PSNR: 32.5451
Val_SSIM: 0.896928

Epoch 840:
G_Loss: 0.018248
D_Loss: 2.000000
Val_PSNR: 32.5377
Val_SSIM: 0.894847

Epoch 841:
G_Loss: 0.018245
D_Loss: 2.000000
Val_PSNR: 32.5418
Val_SSIM: 0.895597

Epoch 842:
G_Loss: 0.018246
D_Loss: 2.000000
Val_PSNR: 32.5428
Val_SSIM: 0.895218

Epoch 843:
G_Loss: 0.018245
D_Loss: 2.000000
Val_PSNR: 32.5486
Val_SSIM: 0.896567

Epoch 844:
G_Loss: 0.018245
D_Loss: 2.000000
Val_PSNR: 32.5451
Val_SSIM: 0.895515

Epoch 845:
G_Loss: 0.018242
D_Loss: 2.000000
Val_PSNR: 32.5337
Val_SSIM: 0.895800

Epoch 846:
G_Loss: 0.018243
D_Loss: 2.000000
Val_PSNR: 32.5473
Val_SSIM: 0.896238

Epoch 847:
G_Loss: 0.018244
D_Loss: 2.000000
Val_PSNR: 32.5362
Val_SSIM: 0.895453

Epoch 848:
G_Loss: 0.018245
D_Loss: 2.000000
Val_PSNR: 32.5403
Val_SSIM: 0.895678

Epoch 849:
G_Loss: 0.018243
D_Loss: 2.000000
Val_PSNR: 32.5418
Val_SSIM: 0.896710

Epoch 850:
G_Loss: 0.018243
D_Loss: 2.000000
Val_PSNR: 32.5486
Val_SSIM: 0.896652

Epoch 851:
G_Loss: 0.018243
D_Loss: 2.000000
Val_PSNR: 32.5366
Val_SSIM: 0.894789

Epoch 852:
G_Loss: 0.018244
D_Loss: 2.000000
Val_PSNR: 32.5310
Val_SSIM: 0.895218

Epoch 853:
G_Loss: 0.018242
D_Loss: 2.000000
Val_PSNR: 32.5400
Val_SSIM: 0.894803

Epoch 854:
G_Loss: 0.018242
D_Loss: 2.000000
Val_PSNR: 32.5281
Val_SSIM: 0.895555

Epoch 855:
G_Loss: 0.018241
D_Loss: 2.000000
Val_PSNR: 32.5430
Val_SSIM: 0.894330

Epoch 856:
G_Loss: 0.018241
D_Loss: 2.000000
Val_PSNR: 32.5479
Val_SSIM: 0.896002

Epoch 857:
G_Loss: 0.018240
D_Loss: 2.000000
Val_PSNR: 32.5276
Val_SSIM: 0.895999

Epoch 858:
G_Loss: 0.018241
D_Loss: 2.000000
Val_PSNR: 32.5446
Val_SSIM: 0.895200

Epoch 859:
G_Loss: 0.018241
D_Loss: 2.000000
Val_PSNR: 32.5208
Val_SSIM: 0.895522

Epoch 860:
G_Loss: 0.018240
D_Loss: 2.000000
Val_PSNR: 32.5361
Val_SSIM: 0.894418

Epoch 861:
G_Loss: 0.018241
D_Loss: 2.000000
Val_PSNR: 32.5340
Val_SSIM: 0.894118

Epoch 862:
G_Loss: 0.018241
D_Loss: 2.000000
Val_PSNR: 32.5365
Val_SSIM: 0.895588

Epoch 863:
G_Loss: 0.018238
D_Loss: 2.000000
Val_PSNR: 32.5414
Val_SSIM: 0.895156

Epoch 864:
G_Loss: 0.018242
D_Loss: 2.000000
Val_PSNR: 32.5428
Val_SSIM: 0.896022

Epoch 865:
G_Loss: 0.018240
D_Loss: 2.000000
Val_PSNR: 32.5455
Val_SSIM: 0.896312

Epoch 866:
G_Loss: 0.018241
D_Loss: 2.000000
Val_PSNR: 32.5397
Val_SSIM: 0.896549

Epoch 867:
G_Loss: 0.018238
D_Loss: 2.000000
Val_PSNR: 32.5322
Val_SSIM: 0.895875

Epoch 868:
G_Loss: 0.018238
D_Loss: 2.000000
Val_PSNR: 32.5485
Val_SSIM: 0.895120

Epoch 869:
G_Loss: 0.018235
D_Loss: 2.000000
Val_PSNR: 32.5485
Val_SSIM: 0.896026

Epoch 870:
G_Loss: 0.018238
D_Loss: 2.000000
Val_PSNR: 32.5440
Val_SSIM: 0.894624

Epoch 871:
G_Loss: 0.018238
D_Loss: 2.000000
Val_PSNR: 32.5382
Val_SSIM: 0.895041

Epoch 872:
G_Loss: 0.018236
D_Loss: 2.000000
Val_PSNR: 32.5372
Val_SSIM: 0.896013

Epoch 873:
G_Loss: 0.018238
D_Loss: 2.000000
Val_PSNR: 32.5140
Val_SSIM: 0.894798

Epoch 874:
G_Loss: 0.018237
D_Loss: 2.000000
Val_PSNR: 32.5380
Val_SSIM: 0.894504

Epoch 875:
G_Loss: 0.018236
D_Loss: 2.000000
Val_PSNR: 32.5300
Val_SSIM: 0.896201

Epoch 876:
G_Loss: 0.018240
D_Loss: 2.000000
Val_PSNR: 32.5485
Val_SSIM: 0.894947

Epoch 877:
G_Loss: 0.018237
D_Loss: 2.000000
Val_PSNR: 32.5367
Val_SSIM: 0.896867

Epoch 878:
G_Loss: 0.018237
D_Loss: 2.000000
Val_PSNR: 32.5373
Val_SSIM: 0.895321

Epoch 879:
G_Loss: 0.018237
D_Loss: 2.000000
Val_PSNR: 32.5373
Val_SSIM: 0.895132

Epoch 880:
G_Loss: 0.018237
D_Loss: 2.000000
Val_PSNR: 32.5498
Val_SSIM: 0.895460

Epoch 881:
G_Loss: 0.018234
D_Loss: 2.000000
Val_PSNR: 32.5389
Val_SSIM: 0.896439

Epoch 882:
G_Loss: 0.018235
D_Loss: 2.000000
Val_PSNR: 32.5431
Val_SSIM: 0.895155

Epoch 883:
G_Loss: 0.018234
D_Loss: 2.000000
Val_PSNR: 32.5413
Val_SSIM: 0.893661

Epoch 884:
G_Loss: 0.018235
D_Loss: 2.000000
Val_PSNR: 32.5487
Val_SSIM: 0.895583

Epoch 885:
G_Loss: 0.018237
D_Loss: 2.000000
Val_PSNR: 32.5173
Val_SSIM: 0.896131

Epoch 886:
G_Loss: 0.018235
D_Loss: 2.000000
Val_PSNR: 32.5456
Val_SSIM: 0.895829

Epoch 887:
G_Loss: 0.018234
D_Loss: 2.000000
Val_PSNR: 32.5212
Val_SSIM: 0.893709

Epoch 888:
G_Loss: 0.018233
D_Loss: 2.000000
Val_PSNR: 32.5478
Val_SSIM: 0.896599

Epoch 889:
G_Loss: 0.018233
D_Loss: 2.000000
Val_PSNR: 32.5206
Val_SSIM: 0.892776

Epoch 890:
G_Loss: 0.018232
D_Loss: 2.000000
Val_PSNR: 32.5455
Val_SSIM: 0.894534

Epoch 891:
G_Loss: 0.018234
D_Loss: 2.000000
Val_PSNR: 32.5468
Val_SSIM: 0.895557

Epoch 892:
G_Loss: 0.018237
D_Loss: 2.000000
Val_PSNR: 32.5500
Val_SSIM: 0.896554

Epoch 893:
G_Loss: 0.018238
D_Loss: 2.000000
Val_PSNR: 32.5360
Val_SSIM: 0.895693

Epoch 894:
G_Loss: 0.018233
D_Loss: 2.000000
Val_PSNR: 32.5521
Val_SSIM: 0.895845

Epoch 895:
G_Loss: 0.018232
D_Loss: 2.000000
Val_PSNR: 32.5432
Val_SSIM: 0.896503

Epoch 896:
G_Loss: 0.018230
D_Loss: 2.000000
Val_PSNR: 32.5331
Val_SSIM: 0.895066

Epoch 897:
G_Loss: 0.018231
D_Loss: 2.000000
Val_PSNR: 32.5466
Val_SSIM: 0.896510

Epoch 898:
G_Loss: 0.018229
D_Loss: 2.000000
Val_PSNR: 32.5420
Val_SSIM: 0.895130

Epoch 899:
G_Loss: 0.018232
D_Loss: 2.000000
Val_PSNR: 32.5429
Val_SSIM: 0.896237

Epoch 900:
G_Loss: 0.018229
D_Loss: 2.000000
Val_PSNR: 32.5438
Val_SSIM: 0.894551

Epoch 901:
G_Loss: 0.018230
D_Loss: 2.000000
Val_PSNR: 32.5492
Val_SSIM: 0.895107

Epoch 902:
G_Loss: 0.018228
D_Loss: 2.000000
Val_PSNR: 32.5417
Val_SSIM: 0.894300

Epoch 903:
G_Loss: 0.018230
D_Loss: 2.000000
Val_PSNR: 32.5415
Val_SSIM: 0.894790

Epoch 904:
G_Loss: 0.018230
D_Loss: 2.000000
Val_PSNR: 32.5463
Val_SSIM: 0.896234

Epoch 905:
G_Loss: 0.018227
D_Loss: 2.000000
Val_PSNR: 32.5414
Val_SSIM: 0.895364

Epoch 906:
G_Loss: 0.018233
D_Loss: 2.000000
Val_PSNR: 32.5375
Val_SSIM: 0.895884

Epoch 907:
G_Loss: 0.018226
D_Loss: 2.000000
Val_PSNR: 32.5333
Val_SSIM: 0.896674

Epoch 908:
G_Loss: 0.018230
D_Loss: 2.000000
Val_PSNR: 32.5436
Val_SSIM: 0.895543

Epoch 909:
G_Loss: 0.018231
D_Loss: 2.000000
Val_PSNR: 32.5462
Val_SSIM: 0.896224

Epoch 910:
G_Loss: 0.018228
D_Loss: 2.000000
Val_PSNR: 32.5512
Val_SSIM: 0.896110

Epoch 911:
G_Loss: 0.018228
D_Loss: 2.000000
Val_PSNR: 32.5531
Val_SSIM: 0.895611

Epoch 912:
G_Loss: 0.018227
D_Loss: 2.000000
Val_PSNR: 32.5468
Val_SSIM: 0.895770

Epoch 913:
G_Loss: 0.018228
D_Loss: 2.000000
Val_PSNR: 32.5488
Val_SSIM: 0.895328

Epoch 914:
G_Loss: 0.018227
D_Loss: 2.000000
Val_PSNR: 32.5422
Val_SSIM: 0.894785

Epoch 915:
G_Loss: 0.018227
D_Loss: 2.000000
Val_PSNR: 32.5477
Val_SSIM: 0.896022

Epoch 916:
G_Loss: 0.018227
D_Loss: 2.000000
Val_PSNR: 32.5513
Val_SSIM: 0.894902

Epoch 917:
G_Loss: 0.018228
D_Loss: 2.000000
Val_PSNR: 32.5487
Val_SSIM: 0.895060

Epoch 918:
G_Loss: 0.018225
D_Loss: 2.000000
Val_PSNR: 32.5497
Val_SSIM: 0.895814

Epoch 919:
G_Loss: 0.018227
D_Loss: 2.000000
Val_PSNR: 32.5400
Val_SSIM: 0.895644

Epoch 920:
G_Loss: 0.018222
D_Loss: 2.000000
