Training History
Val_SSIM: 0.843334

Epoch 692:
G_Loss: 0.024993
D_Loss: 2.000000
Val_PSNR: 30.3672
Val_SSIM: 0.843205

Epoch 693:
G_Loss: 0.024989
D_Loss: 2.000000
Val_PSNR: 30.3672
Val_SSIM: 0.843286

Epoch 694:
G_Loss: 0.024995
D_Loss: 2.000000
Val_PSNR: 30.3673
Val_SSIM: 0.842785

Epoch 695:
G_Loss: 0.024996
D_Loss: 2.000000
Val_PSNR: 30.3680
Val_SSIM: 0.844601

Epoch 696:
G_Loss: 0.024992
D_Loss: 2.000000
Val_PSNR: 30.3725
Val_SSIM: 0.843725

Epoch 697:
G_Loss: 0.024998
D_Loss: 2.000000
Val_PSNR: 30.3720
Val_SSIM: 0.843427

Epoch 698:
G_Loss: 0.024996
D_Loss: 2.000000
Val_PSNR: 30.3733
Val_SSIM: 0.844289

Epoch 699:
G_Loss: 0.024996
D_Loss: 2.000000
Val_PSNR: 30.3691
Val_SSIM: 0.843286

Epoch 700:
G_Loss: 0.024991
D_Loss: 2.000000
Val_PSNR: 30.3671
Val_SSIM: 0.841981

Epoch 701:
G_Loss: 0.024988
D_Loss: 2.000000
Val_PSNR: 30.3693
Val_SSIM: 0.844181

Epoch 702:
G_Loss: 0.024989
D_Loss: 2.000000
Val_PSNR: 30.3665
Val_SSIM: 0.844257

Epoch 703:
G_Loss: 0.024985
D_Loss: 2.000000
Val_PSNR: 30.3738
Val_SSIM: 0.844798

Epoch 704:
G_Loss: 0.024988
D_Loss: 2.000000
Val_PSNR: 30.3652
Val_SSIM: 0.843716

Epoch 705:
G_Loss: 0.024998
D_Loss: 2.000000
Val_PSNR: 30.3647
Val_SSIM: 0.842517

Epoch 706:
G_Loss: 0.024989
D_Loss: 2.000000
Val_PSNR: 30.3624
Val_SSIM: 0.844704

Epoch 707:
G_Loss: 0.024991
D_Loss: 2.000000
Val_PSNR: 30.3604
Val_SSIM: 0.844162

Epoch 708:
G_Loss: 0.024990
D_Loss: 2.000000
Val_PSNR: 30.3661
Val_SSIM: 0.843045

Epoch 709:
G_Loss: 0.024989
D_Loss: 2.000000
Val_PSNR: 30.3667
Val_SSIM: 0.844529

Epoch 710:
G_Loss: 0.024988
D_Loss: 2.000000
Val_PSNR: 30.3675
Val_SSIM: 0.843148

Epoch 711:
G_Loss: 0.024987
D_Loss: 2.000000
Val_PSNR: 30.3689
Val_SSIM: 0.842930

Epoch 712:
G_Loss: 0.024988
D_Loss: 2.000000
Val_PSNR: 30.3667
Val_SSIM: 0.843816

Epoch 713:
G_Loss: 0.024983
D_Loss: 2.000000
Val_PSNR: 30.3686
Val_SSIM: 0.843635

Epoch 714:
G_Loss: 0.024983
D_Loss: 2.000000
Val_PSNR: 30.3669
Val_SSIM: 0.843013

Epoch 715:
G_Loss: 0.024980
D_Loss: 2.000000
Val_PSNR: 30.3718
Val_SSIM: 0.842888

Epoch 716:
G_Loss: 0.024986
D_Loss: 2.000000
Val_PSNR: 30.3728
Val_SSIM: 0.843747

Epoch 717:
G_Loss: 0.024986
D_Loss: 2.000000
Val_PSNR: 30.3658
Val_SSIM: 0.845311

Epoch 718:
G_Loss: 0.024986
D_Loss: 2.000000
Val_PSNR: 30.3683
Val_SSIM: 0.845465

Epoch 719:
G_Loss: 0.024984
D_Loss: 2.000000
Val_PSNR: 30.3683
Val_SSIM: 0.843358

Epoch 720:
G_Loss: 0.024979
D_Loss: 2.000000
Val_PSNR: 30.3688
Val_SSIM: 0.844088

Epoch 721:
G_Loss: 0.024989
D_Loss: 2.000000
Val_PSNR: 30.3730
Val_SSIM: 0.843394

Epoch 722:
G_Loss: 0.024982
D_Loss: 2.000000
Val_PSNR: 30.3627
Val_SSIM: 0.844004

Epoch 723:
G_Loss: 0.024985
D_Loss: 2.000000
Val_PSNR: 30.3707
Val_SSIM: 0.844216

Epoch 724:
G_Loss: 0.024984
D_Loss: 2.000000
Val_PSNR: 30.3711
Val_SSIM: 0.845069

Epoch 725:
G_Loss: 0.024982
D_Loss: 2.000000
Val_PSNR: 30.3687
Val_SSIM: 0.843071

Epoch 726:
G_Loss: 0.024977
D_Loss: 2.000000
Val_PSNR: 30.3694
Val_SSIM: 0.843351

Epoch 727:
G_Loss: 0.024988
D_Loss: 2.000000
Val_PSNR: 30.3746
Val_SSIM: 0.844382

Epoch 728:
G_Loss: 0.024979
D_Loss: 2.000000
Val_PSNR: 30.3729
Val_SSIM: 0.843981

Epoch 729:
G_Loss: 0.024981
D_Loss: 2.000000
Val_PSNR: 30.3675
Val_SSIM: 0.844125

Epoch 730:
G_Loss: 0.024975
D_Loss: 2.000000
Val_PSNR: 30.3675
Val_SSIM: 0.844306

Epoch 731:
G_Loss: 0.024983
D_Loss: 2.000000
Val_PSNR: 30.3726
Val_SSIM: 0.842552

Epoch 732:
G_Loss: 0.024980
D_Loss: 2.000000
Val_PSNR: 30.3695
Val_SSIM: 0.844526

Epoch 733:
G_Loss: 0.024980
D_Loss: 2.000000
Val_PSNR: 30.3726
Val_SSIM: 0.844002

Epoch 734:
G_Loss: 0.024981
D_Loss: 2.000000
Val_PSNR: 30.3690
Val_SSIM: 0.843560

Epoch 735:
G_Loss: 0.024981
D_Loss: 2.000000
Val_PSNR: 30.3694
Val_SSIM: 0.844021

Epoch 736:
G_Loss: 0.024978
D_Loss: 2.000000
Val_PSNR: 30.3725
Val_SSIM: 0.844470

Epoch 737:
G_Loss: 0.024983
D_Loss: 2.000000
Val_PSNR: 30.3663
Val_SSIM: 0.843314

Epoch 738:
G_Loss: 0.024980
D_Loss: 2.000000
Val_PSNR: 30.3691
Val_SSIM: 0.844534

Epoch 739:
G_Loss: 0.024977
D_Loss: 2.000000
Val_PSNR: 30.3713
Val_SSIM: 0.842676

Epoch 740:
G_Loss: 0.024971
D_Loss: 2.000000
Val_PSNR: 30.3635
Val_SSIM: 0.844146

Epoch 741:
G_Loss: 0.024981
D_Loss: 2.000000
Val_PSNR: 30.3706
Val_SSIM: 0.843555

Epoch 742:
G_Loss: 0.024984
D_Loss: 2.000000
Val_PSNR: 30.3744
Val_SSIM: 0.844501

Epoch 743:
G_Loss: 0.024979
D_Loss: 2.000000
Val_PSNR: 30.3691
Val_SSIM: 0.844714

Epoch 744:
G_Loss: 0.024978
D_Loss: 2.000000
Val_PSNR: 30.3754
Val_SSIM: 0.844272

Epoch 745:
G_Loss: 0.024974
D_Loss: 2.000000
Val_PSNR: 30.3659
Val_SSIM: 0.844385

Epoch 746:
G_Loss: 0.024971
D_Loss: 2.000000
Val_PSNR: 30.3703
Val_SSIM: 0.842978

Epoch 747:
G_Loss: 0.024977
D_Loss: 2.000000
Val_PSNR: 30.3728
Val_SSIM: 0.843874

Epoch 748:
G_Loss: 0.024973
D_Loss: 2.000000
Val_PSNR: 30.3658
Val_SSIM: 0.844050

Epoch 749:
G_Loss: 0.024976
D_Loss: 2.000000
Val_PSNR: 30.3736
Val_SSIM: 0.844163

Epoch 750:
G_Loss: 0.024979
D_Loss: 2.000000
Val_PSNR: 30.3743
Val_SSIM: 0.843731

Epoch 751:
G_Loss: 0.024977
D_Loss: 2.000000
Val_PSNR: 30.3676
Val_SSIM: 0.842560

Epoch 752:
G_Loss: 0.024976
D_Loss: 2.000000
Val_PSNR: 30.3664
Val_SSIM: 0.843048

Epoch 753:
G_Loss: 0.024975
D_Loss: 2.000000
Val_PSNR: 30.3741
Val_SSIM: 0.844170

Epoch 754:
G_Loss: 0.024975
D_Loss: 2.000000
Val_PSNR: 30.3696
Val_SSIM: 0.842546

Epoch 755:
G_Loss: 0.024970
D_Loss: 2.000000
Val_PSNR: 30.3676
Val_SSIM: 0.844487

Epoch 756:
G_Loss: 0.024973
D_Loss: 2.000000
Val_PSNR: 30.3696
Val_SSIM: 0.842113

Epoch 757:
G_Loss: 0.024974
D_Loss: 2.000000
Val_PSNR: 30.3688
Val_SSIM: 0.843838

Epoch 758:
G_Loss: 0.024974
D_Loss: 1.999904
Val_PSNR: 30.3738
Val_SSIM: 0.844140

Epoch 759:
G_Loss: 0.024976
D_Loss: 2.000000
Val_PSNR: 30.3755
Val_SSIM: 0.842762

Epoch 760:
G_Loss: 0.024973
D_Loss: 2.000000
Val_PSNR: 30.3657
Val_SSIM: 0.843199

Epoch 761:
G_Loss: 0.024972
D_Loss: 2.000000
Val_PSNR: 30.3733
Val_SSIM: 0.844153

Epoch 762:
G_Loss: 0.024972
D_Loss: 2.000000
Val_PSNR: 30.3690
Val_SSIM: 0.842577

Epoch 763:
G_Loss: 0.024974
D_Loss: 2.000000
Val_PSNR: 30.3693
Val_SSIM: 0.843580

Epoch 764:
G_Loss: 0.024972
D_Loss: 2.000000
Val_PSNR: 30.3725
Val_SSIM: 0.842944

Epoch 765:
G_Loss: 0.024972
D_Loss: 2.000000
Val_PSNR: 30.3752
Val_SSIM: 0.843839

Epoch 766:
G_Loss: 0.024967
D_Loss: 2.000000
Val_PSNR: 30.3702
Val_SSIM: 0.842971

Epoch 767:
G_Loss: 0.024974
D_Loss: 2.000000
Val_PSNR: 30.3724
Val_SSIM: 0.843747

Epoch 768:
G_Loss: 0.024970
D_Loss: 2.000000
Val_PSNR: 30.3742
Val_SSIM: 0.843442

Epoch 769:
G_Loss: 0.024970
D_Loss: 2.000000
Val_PSNR: 30.3715
Val_SSIM: 0.843237

Epoch 770:
G_Loss: 0.024968
D_Loss: 2.000000
Val_PSNR: 30.3642
Val_SSIM: 0.843390

Epoch 771:
G_Loss: 0.024973
D_Loss: 2.000000
Val_PSNR: 30.3702
Val_SSIM: 0.845537

Epoch 772:
G_Loss: 0.024967
D_Loss: 2.000000
Val_PSNR: 30.3701
Val_SSIM: 0.843317

Epoch 773:
G_Loss: 0.024978
D_Loss: 2.000000
Val_PSNR: 30.3724
Val_SSIM: 0.841801

Epoch 774:
G_Loss: 0.024966
D_Loss: 2.000000
Val_PSNR: 30.3782
Val_SSIM: 0.843390

Epoch 775:
G_Loss: 0.024963
D_Loss: 2.000000
Val_PSNR: 30.3715
Val_SSIM: 0.843104

Epoch 776:
G_Loss: 0.024967
D_Loss: 2.000000
Val_PSNR: 30.3735
Val_SSIM: 0.844869

Epoch 777:
G_Loss: 0.024966
D_Loss: 2.000000
Val_PSNR: 30.3737
Val_SSIM: 0.843260

Epoch 778:
G_Loss: 0.024965
D_Loss: 2.000000
Val_PSNR: 30.3706
Val_SSIM: 0.842851

Epoch 779:
G_Loss: 0.024967
D_Loss: 2.000000
Val_PSNR: 30.3731
Val_SSIM: 0.844911

Epoch 780:
G_Loss: 0.024961
D_Loss: 2.000000
Val_PSNR: 30.3688
Val_SSIM: 0.844204

Epoch 781:
G_Loss: 0.024965
D_Loss: 2.000000
Val_PSNR: 30.3731
Val_SSIM: 0.843751

Epoch 782:
G_Loss: 0.024966
D_Loss: 2.000000
Val_PSNR: 30.3720
Val_SSIM: 0.844603

Epoch 783:
G_Loss: 0.024968
D_Loss: 2.000000
Val_PSNR: 30.3760
Val_SSIM: 0.844517

Epoch 784:
G_Loss: 0.024968
D_Loss: 2.000000
Val_PSNR: 30.3719
Val_SSIM: 0.843171

Epoch 785:
G_Loss: 0.024968
D_Loss: 2.000000
Val_PSNR: 30.3664
Val_SSIM: 0.843807

Epoch 786:
G_Loss: 0.024959
D_Loss: 2.000000
Val_PSNR: 30.3710
Val_SSIM: 0.846234

Epoch 787:
G_Loss: 0.024964
D_Loss: 2.000000
Val_PSNR: 30.3738
Val_SSIM: 0.845470

Epoch 788:
G_Loss: 0.024965
D_Loss: 2.000000
Val_PSNR: 30.3774
Val_SSIM: 0.843729

Epoch 789:
G_Loss: 0.024962
D_Loss: 2.000000
Val_PSNR: 30.3755
Val_SSIM: 0.844175

Epoch 790:
G_Loss: 0.024964
D_Loss: 2.000000
Val_PSNR: 30.3761
Val_SSIM: 0.843647

Epoch 791:
G_Loss: 0.024968
D_Loss: 2.000000
Val_PSNR: 30.3719
Val_SSIM: 0.842699

Epoch 792:
G_Loss: 0.024963
D_Loss: 2.000000
Val_PSNR: 30.3780
Val_SSIM: 0.844028

Epoch 793:
G_Loss: 0.024967
D_Loss: 2.000000
Val_PSNR: 30.3767
Val_SSIM: 0.844949

Epoch 794:
G_Loss: 0.024971
D_Loss: 2.000000
Val_PSNR: 30.3731
Val_SSIM: 0.843680

Epoch 795:
G_Loss: 0.024965
D_Loss: 2.000000
Val_PSNR: 30.3696
Val_SSIM: 0.843446

Epoch 796:
G_Loss: 0.024963
D_Loss: 2.000000
Val_PSNR: 30.3754
Val_SSIM: 0.842493

Epoch 797:
G_Loss: 0.024963
D_Loss: 2.000000
Val_PSNR: 30.3717
Val_SSIM: 0.843330

Epoch 798:
G_Loss: 0.024964
D_Loss: 2.000000
Val_PSNR: 30.3714
Val_SSIM: 0.843117

Epoch 799:
G_Loss: 0.024967
D_Loss: 2.000000
Val_PSNR: 30.3735
Val_SSIM: 0.842780

Epoch 800:
G_Loss: 0.024955
D_Loss: 2.000000
Val_PSNR: 30.3781
Val_SSIM: 0.842641

Epoch 801:
G_Loss: 0.022760
D_Loss: 2.000000
Val_PSNR: 30.3779
Val_SSIM: 0.844941

Epoch 802:
G_Loss: 0.022753
D_Loss: 2.000000
Val_PSNR: 30.3764
Val_SSIM: 0.844739

Epoch 803:
G_Loss: 0.022762
D_Loss: 2.000000
Val_PSNR: 30.3803
Val_SSIM: 0.843125

Epoch 804:
G_Loss: 0.022752
D_Loss: 2.000000
Val_PSNR: 30.3776
Val_SSIM: 0.843850

Epoch 805:
G_Loss: 0.022758
D_Loss: 2.000000
Val_PSNR: 30.3805
Val_SSIM: 0.844511

Epoch 806:
G_Loss: 0.022759
D_Loss: 2.000000
Val_PSNR: 30.3764
Val_SSIM: 0.843823

Epoch 807:
G_Loss: 0.022754
D_Loss: 2.000000
Val_PSNR: 30.3746
Val_SSIM: 0.843899

Epoch 808:
G_Loss: 0.022751
D_Loss: 2.000000
Val_PSNR: 30.3786
Val_SSIM: 0.843161

Epoch 809:
G_Loss: 0.022749
D_Loss: 2.000000
Val_PSNR: 30.3695
Val_SSIM: 0.843162

Epoch 810:
G_Loss: 0.022749
D_Loss: 2.000000
Val_PSNR: 30.3754
Val_SSIM: 0.843168

Epoch 811:
G_Loss: 0.022757
D_Loss: 2.000000
Val_PSNR: 30.3732
Val_SSIM: 0.844854

Epoch 812:
G_Loss: 0.022753
D_Loss: 2.000000
Val_PSNR: 30.3767
Val_SSIM: 0.843443

Epoch 813:
G_Loss: 0.022751
D_Loss: 2.000000
Val_PSNR: 30.3669
Val_SSIM: 0.842200

Epoch 814:
G_Loss: 0.022748
D_Loss: 2.000000
Val_PSNR: 30.3736
Val_SSIM: 0.843471

Epoch 815:
G_Loss: 0.022749
D_Loss: 2.000000
Val_PSNR: 30.3692
Val_SSIM: 0.844814

Epoch 816:
G_Loss: 0.022758
D_Loss: 2.000000
Val_PSNR: 30.3727
Val_SSIM: 0.846010

Epoch 817:
G_Loss: 0.022752
D_Loss: 2.000000
Val_PSNR: 30.3747
Val_SSIM: 0.844904

Epoch 818:
G_Loss: 0.022754
D_Loss: 2.000000
Val_PSNR: 30.3755
Val_SSIM: 0.843085

Epoch 819:
G_Loss: 0.022750
D_Loss: 2.000000
Val_PSNR: 30.3691
Val_SSIM: 0.843896

Epoch 820:
G_Loss: 0.022746
D_Loss: 2.000000
Val_PSNR: 30.3774
Val_SSIM: 0.844634

Epoch 821:
G_Loss: 0.022746
D_Loss: 2.000000
Val_PSNR: 30.3740
Val_SSIM: 0.842709

Epoch 822:
G_Loss: 0.022750
D_Loss: 2.000000
Val_PSNR: 30.3744
Val_SSIM: 0.843992

Epoch 823:
G_Loss: 0.022753
D_Loss: 2.000000
Val_PSNR: 30.3742
Val_SSIM: 0.842860

Epoch 824:
G_Loss: 0.022750
D_Loss: 2.000000
Val_PSNR: 30.3714
Val_SSIM: 0.844842

Epoch 825:
G_Loss: 0.022746
D_Loss: 2.000000
Val_PSNR: 30.3741
Val_SSIM: 0.843605

Epoch 826:
G_Loss: 0.022749
D_Loss: 2.000000
Val_PSNR: 30.3757
Val_SSIM: 0.843491

Epoch 827:
G_Loss: 0.022747
D_Loss: 2.000000
Val_PSNR: 30.3764
Val_SSIM: 0.844054

Epoch 828:
G_Loss: 0.022747
D_Loss: 2.000000
Val_PSNR: 30.3730
Val_SSIM: 0.843033

Epoch 829:
G_Loss: 0.022747
D_Loss: 2.000000
Val_PSNR: 30.3768
Val_SSIM: 0.843512

Epoch 830:
G_Loss: 0.022747
D_Loss: 2.000000
Val_PSNR: 30.3804
Val_SSIM: 0.844134

Epoch 831:
G_Loss: 0.022746
D_Loss: 2.000000
Val_PSNR: 30.3777
Val_SSIM: 0.843424

Epoch 832:
G_Loss: 0.022746
D_Loss: 2.000000
Val_PSNR: 30.3732
Val_SSIM: 0.842348

Epoch 833:
G_Loss: 0.022745
D_Loss: 2.000000
Val_PSNR: 30.3783
Val_SSIM: 0.843375

Epoch 834:
G_Loss: 0.022745
D_Loss: 2.000000
Val_PSNR: 30.3735
Val_SSIM: 0.843449

Epoch 835:
G_Loss: 0.022747
D_Loss: 2.000000
Val_PSNR: 30.3770
Val_SSIM: 0.844589

Epoch 836:
G_Loss: 0.022747
D_Loss: 2.000000
Val_PSNR: 30.3760
Val_SSIM: 0.843440

Epoch 837:
G_Loss: 0.022744
D_Loss: 2.000000
Val_PSNR: 30.3775
Val_SSIM: 0.843014

Epoch 838:
G_Loss: 0.022745
D_Loss: 2.000000
Val_PSNR: 30.3763
Val_SSIM: 0.843448

Epoch 839:
G_Loss: 0.022744
D_Loss: 2.000000
Val_PSNR: 30.3748
Val_SSIM: 0.844385

Epoch 840:
G_Loss: 0.022746
D_Loss: 2.000000
Val_PSNR: 30.3737
Val_SSIM: 0.844258

Epoch 841:
G_Loss: 0.022745
D_Loss: 2.000000
Val_PSNR: 30.3787
Val_SSIM: 0.843995

Epoch 842:
G_Loss: 0.022745
D_Loss: 2.000000
Val_PSNR: 30.3737
Val_SSIM: 0.843333

Epoch 843:
G_Loss: 0.022742
D_Loss: 2.000000
Val_PSNR: 30.3780
Val_SSIM: 0.844640

Epoch 844:
G_Loss: 0.022752
D_Loss: 2.000000
Val_PSNR: 30.3718
Val_SSIM: 0.843604

Epoch 845:
G_Loss: 0.022741
D_Loss: 2.000000
Val_PSNR: 30.3817
Val_SSIM: 0.844531

Epoch 846:
G_Loss: 0.022742
D_Loss: 2.000000
Val_PSNR: 30.3753
Val_SSIM: 0.845904

Epoch 847:
G_Loss: 0.022742
D_Loss: 2.000000
Val_PSNR: 30.3769
Val_SSIM: 0.843853

Epoch 848:
G_Loss: 0.022742
D_Loss: 2.000000
Val_PSNR: 30.3754
Val_SSIM: 0.842940

Epoch 849:
G_Loss: 0.022744
D_Loss: 2.000000
Val_PSNR: 30.3759
Val_SSIM: 0.843874

Epoch 850:
G_Loss: 0.022740
D_Loss: 2.000000
Val_PSNR: 30.3794
Val_SSIM: 0.843087

Epoch 851:
G_Loss: 0.022741
D_Loss: 2.000000
Val_PSNR: 30.3686
Val_SSIM: 0.843672

Epoch 852:
G_Loss: 0.022737
D_Loss: 2.000000
Val_PSNR: 30.3731
Val_SSIM: 0.843486

Epoch 853:
G_Loss: 0.022740
D_Loss: 2.000000
Val_PSNR: 30.3740
Val_SSIM: 0.843275

Epoch 854:
G_Loss: 0.022744
D_Loss: 2.000000
Val_PSNR: 30.3717
Val_SSIM: 0.845528

Epoch 855:
G_Loss: 0.022748
D_Loss: 2.000000
Val_PSNR: 30.3783
Val_SSIM: 0.843759

Epoch 856:
G_Loss: 0.022739
D_Loss: 2.000000
Val_PSNR: 30.3755
Val_SSIM: 0.843016

Epoch 857:
G_Loss: 0.022740
D_Loss: 2.000000
Val_PSNR: 30.3755
Val_SSIM: 0.842760

Epoch 858:
G_Loss: 0.022736
D_Loss: 2.000000
Val_PSNR: 30.3734
Val_SSIM: 0.842622

Epoch 859:
G_Loss: 0.022741
D_Loss: 2.000000
Val_PSNR: 30.3793
Val_SSIM: 0.843602

Epoch 860:
G_Loss: 0.022740
D_Loss: 2.000000
Val_PSNR: 30.3764
Val_SSIM: 0.844029

Epoch 861:
G_Loss: 0.022738
D_Loss: 2.000000
Val_PSNR: 30.3730
Val_SSIM: 0.843939

Epoch 862:
G_Loss: 0.022736
D_Loss: 2.000000
Val_PSNR: 30.3744
Val_SSIM: 0.844295

Epoch 863:
G_Loss: 0.022738
D_Loss: 2.000000
Val_PSNR: 30.3756
Val_SSIM: 0.844466

Epoch 864:
G_Loss: 0.022739
D_Loss: 2.000000
Val_PSNR: 30.3685
Val_SSIM: 0.844220

Epoch 865:
G_Loss: 0.022740
D_Loss: 2.000000
Val_PSNR: 30.3744
Val_SSIM: 0.842624

Epoch 866:
G_Loss: 0.022738
D_Loss: 2.000000
Val_PSNR: 30.3675
Val_SSIM: 0.843502

Epoch 867:
G_Loss: 0.022737
D_Loss: 2.000000
Val_PSNR: 30.3696
Val_SSIM: 0.842775

Epoch 868:
G_Loss: 0.022735
D_Loss: 2.000000
Val_PSNR: 30.3728
Val_SSIM: 0.844342

Epoch 869:
G_Loss: 0.022739
D_Loss: 2.000000
Val_PSNR: 30.3791
Val_SSIM: 0.845295

Epoch 870:
G_Loss: 0.022740
D_Loss: 2.000000
Val_PSNR: 30.3823
Val_SSIM: 0.844245

Epoch 871:
G_Loss: 0.022741
D_Loss: 2.000000
Val_PSNR: 30.3710
Val_SSIM: 0.843654

Epoch 872:
G_Loss: 0.022739
D_Loss: 2.000000
Val_PSNR: 30.3779
Val_SSIM: 0.843250

Epoch 873:
G_Loss: 0.022734
D_Loss: 2.000000
Val_PSNR: 30.3784
Val_SSIM: 0.844406

Epoch 874:
G_Loss: 0.022738
D_Loss: 2.000000
Val_PSNR: 30.3796
Val_SSIM: 0.844988

Epoch 875:
G_Loss: 0.022733
D_Loss: 2.000000
Val_PSNR: 30.3782
Val_SSIM: 0.844775

Epoch 876:
G_Loss: 0.022732
D_Loss: 2.000000
Val_PSNR: 30.3793
Val_SSIM: 0.843190

Epoch 877:
G_Loss: 0.022734
D_Loss: 2.000000
Val_PSNR: 30.3777
Val_SSIM: 0.845084

Epoch 878:
G_Loss: 0.022742
D_Loss: 2.000000
Val_PSNR: 30.3784
Val_SSIM: 0.843919

Epoch 879:
G_Loss: 0.022734
D_Loss: 2.000000
Val_PSNR: 30.3791
Val_SSIM: 0.844896

Epoch 880:
G_Loss: 0.022739
D_Loss: 2.000000
Val_PSNR: 30.3799
Val_SSIM: 0.843742

Epoch 881:
G_Loss: 0.022733
D_Loss: 2.000000
Val_PSNR: 30.3814
Val_SSIM: 0.843005

Epoch 882:
G_Loss: 0.022734
D_Loss: 2.000000
Val_PSNR: 30.3781
Val_SSIM: 0.844427

Epoch 883:
G_Loss: 0.022734
D_Loss: 2.000000
Val_PSNR: 30.3751
Val_SSIM: 0.843452

Epoch 884:
G_Loss: 0.022732
D_Loss: 2.000000
Val_PSNR: 30.3736
Val_SSIM: 0.844357

Epoch 885:
G_Loss: 0.022733
D_Loss: 2.000000
Val_PSNR: 30.3714
Val_SSIM: 0.844522

Epoch 886:
G_Loss: 0.022733
D_Loss: 2.000000
Val_PSNR: 30.3764
Val_SSIM: 0.843360

Epoch 887:
G_Loss: 0.022733
D_Loss: 2.000000
Val_PSNR: 30.3779
Val_SSIM: 0.845703

Epoch 888:
G_Loss: 0.022732
D_Loss: 2.000000
Val_PSNR: 30.3772
Val_SSIM: 0.842650

Epoch 889:
G_Loss: 0.022732
D_Loss: 2.000000
Val_PSNR: 30.3743
Val_SSIM: 0.843638

Epoch 890:
G_Loss: 0.022733
D_Loss: 2.000000
Val_PSNR: 30.3803
Val_SSIM: 0.843917

Epoch 891:
G_Loss: 0.022728
D_Loss: 2.000000
Val_PSNR: 30.3793
Val_SSIM: 0.843804

Epoch 892:
G_Loss: 0.022732
D_Loss: 2.000000
Val_PSNR: 30.3714
Val_SSIM: 0.843449

Epoch 893:
G_Loss: 0.022731
D_Loss: 2.000000
Val_PSNR: 30.3820
Val_SSIM: 0.843668

Epoch 894:
G_Loss: 0.022734
D_Loss: 2.000000
Val_PSNR: 30.3820
Val_SSIM: 0.845136

Epoch 895:
G_Loss: 0.022732
D_Loss: 2.000000
Val_PSNR: 30.3814
Val_SSIM: 0.845532

Epoch 896:
G_Loss: 0.022730
D_Loss: 2.000000
Val_PSNR: 30.3771
Val_SSIM: 0.843191

Epoch 897:
G_Loss: 0.022729
D_Loss: 2.000000
Val_PSNR: 30.3795
Val_SSIM: 0.843328

Epoch 898:
G_Loss: 0.022727
D_Loss: 2.000000
Val_PSNR: 30.3801
Val_SSIM: 0.843947

Epoch 899:
G_Loss: 0.022729
D_Loss: 2.000000
Val_PSNR: 30.3767
Val_SSIM: 0.844308

Epoch 900:
G_Loss: 0.022732
D_Loss: 2.000000
Val_PSNR: 30.3820
Val_SSIM: 0.845160

Epoch 901:
G_Loss: 0.022726
D_Loss: 2.000000
Val_PSNR: 30.3789
Val_SSIM: 0.843550

Epoch 902:
G_Loss: 0.022731
D_Loss: 2.000000
Val_PSNR: 30.3826
Val_SSIM: 0.845024

Epoch 903:
G_Loss: 0.022729
D_Loss: 2.000000
Val_PSNR: 30.3764
Val_SSIM: 0.843339

Epoch 904:
G_Loss: 0.022725
D_Loss: 2.000000
Val_PSNR: 30.3846
Val_SSIM: 0.844636

Epoch 905:
G_Loss: 0.022727
D_Loss: 2.000000
Val_PSNR: 30.3797
Val_SSIM: 0.844118

Epoch 906:
G_Loss: 0.022721
D_Loss: 2.000000
Val_PSNR: 30.3798
Val_SSIM: 0.843325

Epoch 907:
G_Loss: 0.022728
D_Loss: 2.000000
Val_PSNR: 30.3833
Val_SSIM: 0.843433

Epoch 908:
G_Loss: 0.022728
D_Loss: 2.000000
Val_PSNR: 30.3831
Val_SSIM: 0.843419

Epoch 909:
G_Loss: 0.022725
D_Loss: 2.000000
Val_PSNR: 30.3830
Val_SSIM: 0.844734

Epoch 910:
G_Loss: 0.022729
D_Loss: 2.000000
Val_PSNR: 30.3769
Val_SSIM: 0.843708

Epoch 911:
G_Loss: 0.022724
D_Loss: 2.000000
Val_PSNR: 30.3790
Val_SSIM: 0.842815

Epoch 912:
G_Loss: 0.022719
D_Loss: 2.000000
Val_PSNR: 30.3749
Val_SSIM: 0.843951

Epoch 913:
G_Loss: 0.022728
D_Loss: 2.000000
Val_PSNR: 30.3799
Val_SSIM: 0.844906

Epoch 914:
G_Loss: 0.022729
D_Loss: 2.000000
Val_PSNR: 30.3857
Val_SSIM: 0.844038

Epoch 915:
G_Loss: 0.022722
D_Loss: 2.000000
Val_PSNR: 30.3822
Val_SSIM: 0.843220

Epoch 916:
G_Loss: 0.022733
D_Loss: 2.000000
Val_PSNR: 30.3832
Val_SSIM: 0.843641

Epoch 917:
G_Loss: 0.022727
D_Loss: 2.000000
Val_PSNR: 30.3830
Val_SSIM: 0.842907

Epoch 918:
G_Loss: 0.022725
D_Loss: 2.000000
Val_PSNR: 30.3799
Val_SSIM: 0.843527

Epoch 919:
G_Loss: 0.022723
D_Loss: 2.000000
Val_PSNR: 30.3679
Val_SSIM: 0.843179

Epoch 920:
G_Loss: 0.022727
D_Loss: 2.000000
Val_PSNR: 30.3814
Val_SSIM: 0.843994

Epoch 921:
